Title,Text,Date,Link,Category
Turis China Dipaksa Tour Guide Belanja Oleh-oleh juga Terjadi di Korea,Turis China dipaksa pemandu wisata untuk belanja oleh-oleh dilaporkan terjadi di Korea Selatan. Kasus ini rupanya telah terjadi sejak 2017.,"detikTravelJumat, 20 Okt 2023 05:03 WIB",https://travel.detik.com/travel-news/d-6992062/turis-china-dipaksa-tour-guide-belanja-oleh-oleh-juga-terjadi-di-korea,Olahraga
Yuk Detikers! Dukung Detikcom di Media Cup 2023,"Turnamen Mini Soccer bertajuk Media Cup 2023 digelar pekan depan. Yuk detikers, dukung Detikcom yang jadi pesertanya.","SepakbolaJumat, 20 Okt 2023 00:42 WIB",https://sport.detik.com/sepakbola/gila-bola/d-6992087/yuk-detikers-dukung-detikcom-di-media-cup-2023,Olahraga
"Bertemu Pangeran MBS, Jokowi Kutuk Keras Serangan Israel ke RS di Gaza","""Indonesia mengutuk keras serangan Israel atas Rumah Sakit Al Ahly di Gaza yang memakan ratusan korban sipil,"" kata Jokowi.","detikNewsKamis, 19 Okt 2023 22:46 WIB",https://news.detik.com/berita/d-6992032/bertemu-pangeran-mbs-jokowi-kutuk-keras-serangan-israel-ke-rs-di-gaza,Olahraga
"Jokowi Bertemu Pangeran MBS di Istana Al-Yamamah, Sepakati Dewan Koordinasi","Jokowi melanjutkan kunjungan kerja hari kedua di Riyadh, Arab Saudi, bertemu PM Kerajaan Arab Saudi Mohammed bin Salman al-Saud di Istana Al-Yamamah, Riyadh.","detikNewsKamis, 19 Okt 2023 22:33 WIB",https://news.detik.com/berita/d-6992025/jokowi-bertemu-pangeran-mbs-di-istana-al-yamamah-sepakati-dewan-koordinasi,Olahraga
Hari Osteoporosis Sedunia 2023: Tema hingga Asal-usul Peringatan,Hari Osteoporosis Sedunia jatuh pada 20 Oktober. Tujuannya untuk meningkatkan kesadaran pentingnya menjaga kesehatan tulang agar terhindar dari osteoporosis.,"detikNewsKamis, 19 Okt 2023 22:01 WIB",https://news.detik.com/berita/d-6987801/hari-osteoporosis-sedunia-2023-tema-hingga-asal-usul-peringatan,Olahraga
"Di Balik Sukses MotoGP Mandalika, Ada Kisah Panjang Pembuatan Sirkuitnya","Di balik suksesnya MotoGP Mandalika 2023, ada kisah panjang pembuatan sirkuitnya. Seperti apa cerita itu?","detikTravelKamis, 19 Okt 2023 20:05 WIB",https://travel.detik.com/travel-news/d-6991523/di-balik-sukses-motogp-mandalika-ada-kisah-panjang-pembuatan-sirkuitnya,Olahraga
"Nggak Cuma Jadi Area Main Badminton, Lobi WTC Mangga Dua Dipakai buat Apa?",Area hall WTC Mangga Dua di Jakarta Utara kini sering digunakan sebagai lapangan bulu tangkis setelah jam operasional mal berakhir.,"detikFinanceKamis, 19 Okt 2023 20:00 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6991786/nggak-cuma-jadi-area-main-badminton-lobi-wtc-mangga-dua-dipakai-buat-apa,Olahraga
"Sederet Cara agar Suami Tak Cepat Keluar saat Bercinta, Bikin Istri Makin Puas di Ranjang",Cepat keluar saat berhubungan seks adalah mimpi buruk bagi banyak pria. Bagaimana cara agar bisa lebih tahan lama di ranjang?,"detikHealthKamis, 19 Okt 2023 19:51 WIB",https://health.detik.com/sexual-health/d-6991858/sederet-cara-agar-suami-tak-cepat-keluar-saat-bercinta-bikin-istri-makin-puas-di-ranjang,Olahraga
Oalah... Ternyata Ini Alasan Lobi WTC Mangga Dua Jadi Tempat Main Badminton,"Manajemen WTC Mangga Dua, Jakarta Pusat, mengaku secara sengaja menjadikan hall lantai lower ground mereka sebagai arena bermain badminton.","detikFinanceKamis, 19 Okt 2023 18:33 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6991743/oalah-ternyata-ini-alasan-lobi-wtc-mangga-dua-jadi-tempat-main-badminton,Olahraga
"Manajemen Buka Suara WTC Mangga Dua Jadi Tempat Main Badminton, Ini Faktanya!",Pihak manajemen membenarkan area mal WTC Mangga Dua kerap dipergunakan sebagai arena olahraga badminton.,"detikFinanceKamis, 19 Okt 2023 17:48 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6991615/manajemen-buka-suara-wtc-mangga-dua-jadi-tempat-main-badminton-ini-faktanya,Olahraga
"Heboh WTC Mangga Dua Jadi Arena Main Badminton, Begini Kondisinya!",Di media sosial beredar narasi WTC Mangga Dua sepi pengunjung hingga dialihfungsikan sebagai area bermain bulutangkis alias badminton. Begini kondisinya.,"detikFinanceKamis, 19 Okt 2023 17:22 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6991552/heboh-wtc-mangga-dua-jadi-arena-main-badminton-begini-kondisinya,Olahraga
Aksi Guru SD Cabuli Murid Terbongkar dari Candaan Teman Korban,Satreskrim Polres Sumedang meringkus seorang guru olahraga SD berstatus honorer di Kabupaten Sumedang. Ia ditangkap karena berbuat cabul kepada murid.,"detikJabarKamis, 19 Okt 2023 16:45 WIB",https://www.detik.com/jabar/hukum-dan-kriminal/d-6991454/aksi-guru-sd-cabuli-murid-terbongkar-dari-candaan-teman-korban,Olahraga
Bamsoet Buka Kejurnas Tarung Derajat 2023 di Bandung,Bambang Soesatyo bersama Sang Guru Derajat Aa Boxer dan PJ Gubernur Jawa Barat Bey Machmudin membuka Kejuaraan Nasional (Kejurnas) Tarung Derajat 2023,"detikSportKamis, 19 Okt 2023 15:38 WIB",https://sport.detik.com/sport-lain/d-6991213/bamsoet-buka-kejurnas-tarung-derajat-2023-di-bandung,Olahraga
"Yuk Daftar Turnamen MLBB DANA x Google Play, Total Hadiah Ratusan Juta!","Tak hanya menambah pengalaman, mengikuti turnamen juga akan memberikanmu hadiah yang besar.","detikInetKamis, 19 Okt 2023 15:17 WIB",https://inet.detik.com/games-news/d-6991173/yuk-daftar-turnamen-mlbb-dana-x-google-play-total-hadiah-ratusan-juta,Olahraga
Hari Osteoporosis Sedunia 2023: Sejarah dan Tema Peringatan,Hari Osteoporosis Sedunia diperingati tanggal 20 Oktober setiap tahun. Seperti apa sejarah dan tema peringatan untuk tahun ini?,"detikHealthKamis, 19 Okt 2023 15:15 WIB",https://health.detik.com/berita-detikhealth/d-6991167/hari-osteoporosis-sedunia-2023-sejarah-dan-tema-peringatan,Olahraga
Asian Para Games 2023: Para Tenis Meja Indonesia Diharap Bikin Kejutan,"Atlet-atlet para tenis meja Indonesia bakal tampil tanpa beban dalam Asian Para Games 2023 pada 22-28 Oktober ini. Harapannya, itu melahirkan kejutan.","detikSportKamis, 19 Okt 2023 15:11 WIB",https://sport.detik.com/sport-lain/d-6991155/asian-para-games-2023-para-tenis-meja-indonesia-diharap-bikin-kejutan,Olahraga
"Pacari Taylor Swift, Travis Kelce Terpaksa Beli Rumah Seharga Rp 95 M",Travis Kelce membeli rumah baru di Kansas City. Rumah tersebut dibeli seharga Rp 95 miliar karena Taylor Swift.,"detikHotKamis, 19 Okt 2023 14:45 WIB",https://hot.detik.com/celeb/d-6990881/pacari-taylor-swift-travis-kelce-terpaksa-beli-rumah-seharga-rp-95-m,Olahraga
Kejanggalan Tabiat dan Misteri Kematian Wanita di Lembah Cisolok,"Empat bulan berlalu, sosok mayat di dekat villa di Sukabumi yang diketahui seorang perempuan itu belum juga berhasil diungkap polisi.","detikJabarKamis, 19 Okt 2023 13:30 WIB",https://www.detik.com/jabar/hukum-dan-kriminal/d-6990457/kejanggalan-tabiat-dan-misteri-kematian-wanita-di-lembah-cisolok,Olahraga
Heru Budi: FIFA Bakal Cek Kesiapan JIS sebagai Venue Piala Dunia U-17,Pj Gubernur DKI Jakarta Heru Budi Hartono mengatakan FIFA bakal mengecek kesiapan JIS sebagai venue Piala Dunia U-17. FIFA akan datang pada 24-25 Oktober 2023.,"detikNewsKamis, 19 Okt 2023 13:22 WIB",https://news.detik.com/berita/d-6990832/heru-budi-fifa-bakal-cek-kesiapan-jis-sebagai-venue-piala-dunia-u-17,Olahraga
Senang-senang Bareng Dash Berlin di Penutupan MotoGP Mandalika,Keseruan di Indonesia MotoGP 2023 bareng DJ Dash Berlin.,"detikHotKamis, 19 Okt 2023 12:26 WIB",https://hot.detik.com/music/d-6990688/senang-senang-bareng-dash-berlin-di-penutupan-motogp-mandalika,Olahraga
"Jelang Pildun U-17, Heru Budi Tinjau Pemasangan Rumput-Akses Tambahan JIS",Penjabat (Pj) Gubernur DKI Jakarta Heru Budi Hartono kembali meninjau kesiapan Jakarta International Stadium (JIS) menjelang perhelatan Piala Dunia U-17.,"detikNewsKamis, 19 Okt 2023 11:31 WIB",https://news.detik.com/berita/d-6990559/jelang-pildun-u-17-heru-budi-tinjau-pemasangan-rumput-akses-tambahan-jis,Olahraga
Rodri Tak Tertarik ke Arab Saudi karena Masih Punya Ambisi,"Rodri mengaku tak tertarik pindah ke Arab Saudi menyusul mantan rekan-rekan setimnya di Manchester City. Rodri mengatakan, dirinya masih punya banyak ambisi.","SepakbolaKamis, 19 Okt 2023 10:20 WIB",https://sport.detik.com/sepakbola/bola-dunia/d-6990112/rodri-tak-tertarik-ke-arab-saudi-karena-masih-punya-ambisi,Olahraga
"Streaming Film-Bola Anti Putus di Vidio, Langganannya Cuma Setengah Harga","Untuk menyaksikan tayangan tersebut dengan nyaman dan tanpa kendala, kamu bisa bayar biaya berlangganan Vidio dengan pakai dompet digital DANA di Google Play.","detikFinanceKamis, 19 Okt 2023 09:59 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6990327/streaming-film-bola-anti-putus-di-vidio-langganannya-cuma-setengah-harga,Olahraga
Tanggal 19 Oktober Memperingati Hari Apa? Ada 5 Perayaan Penting,"Bertepatan dengan tanggal 19 Oktober 2023 sejumlah momen penting dirayakan di berbagai belahan dunia. Lantas, 19 Oktober memperingati hari apa saja?","detikSulselKamis, 19 Okt 2023 09:45 WIB",https://www.detik.com/sulsel/berita/d-6990293/tanggal-19-oktober-memperingati-hari-apa-ada-5-perayaan-penting,Olahraga
"Pantesan Singapura 'Blue Zone', Ini 5 Kebiasaan yang Bikin Warganya Panjang Umur","Singapura dinobatkan menjadi 'Blue Zone 2.0', dengan angka harapan hidup meningkat sekitar 20 tahun sejak 1960. Bisa panjang umur, apa jurus warga Singapura?","detikHealthKamis, 19 Okt 2023 08:37 WIB",https://health.detik.com/berita-detikhealth/d-6990201/pantesan-singapura-blue-zone-ini-5-kebiasaan-yang-bikin-warganya-panjang-umur,Olahraga
Apa Itu Diet Antiinflamasi dan Bagaimana Cara Menjalaninya?,"Sesuai namanya, diet antiinflamasi mampu mencegah inflamasi atau peradangan pada tubuh yang memicu penyakit. Jika ingin mengikutinya, berikut caranya.","detikFoodKamis, 19 Okt 2023 07:00 WIB",https://food.detik.com/info-sehat/d-6989132/apa-itu-diet-antiinflamasi-dan-bagaimana-cara-menjalaninya,Olahraga
"Kenalkan, Ini Mal Terbesar Dunia Luasnya 1,3 Juta Meter Persegi!","Iran Mall merupakan mal terbesar di dunia. Luasnya mencapai 1,35 juta meter persegi dengan 7 lantai. Ini deretan fasilitas yang ada.","detikPropertiKamis, 19 Okt 2023 06:44 WIB",https://www.detik.com/properti/berita/d-6989965/kenalkan-ini-mal-terbesar-dunia-luasnya-1-3-juta-meter-persegi,Olahraga
"Kebiasaan Buruk Mahasiswa, Susah Tapi Harus Dihindari",Mahasiswa yang menempuh proses belajar di tingkat kuliah tidak lepas dari kebiasaan buruk dan berpengaruh pada performanya. Berikut ulasannya.,"detikJabarKamis, 19 Okt 2023 06:00 WIB",https://www.detik.com/jabar/berita/d-6988890/kebiasaan-buruk-mahasiswa-susah-tapi-harus-dihindari,Olahraga
Basket DKI Lolos Kualifikasi PON 2024 di Semua Kategori Putra dan Putri,Persiapan Basket DKI Jakarta menuju Pekan Olahraga Nasional (PON) 2024 dilalui paripurna. Jakarta meloloskan tim di semua kategori yakni 5 on 5 dan 3x3.,"detikSportKamis, 19 Okt 2023 04:10 WIB",https://sport.detik.com/basket/d-6990045/basket-dki-lolos-kualifikasi-pon-2024-di-semua-kategori-putra-dan-putri,Olahraga
"Atlet Jetski Aqsa Aswar Bakal Tanding Tinju, Banting Setir?",Aqsa Sutan Aswar dijadwalkan naik ring tinju pada 17 November 2023. Mungkinkah atlet jetski andalan Indonesia itu banting setir?,"detikSportKamis, 19 Okt 2023 03:10 WIB",https://sport.detik.com/sport-lain/d-6990044/atlet-jetski-aqsa-aswar-bakal-tanding-tinju-banting-setir,Olahraga
Ribuan Siswa Madrasah Ramaikan Porseni MI Jatim ke-VIII di Banyuwangi,Ribuan siswa Madrasah Ibtidaiyah (MI) dari seluruh Kabupaten/Kota se-Provinsi Jatim memadati Banyuwangi. Mereka mengikuti Porseni MI ke-VIII.,"detikJatimKamis, 19 Okt 2023 02:00 WIB",https://www.detik.com/jatim/berita/d-6989952/ribuan-siswa-madrasah-ramaikan-porseni-mi-jatim-ke-viii-di-banyuwangi,Olahraga
Jurus InJourney Genjot Destinasi Wisata Super Prioritas di Mandalika,InJourney terus berkomitmen mengembangkan destinasi pariwisata Mandalika,"detikTravelRabu, 18 Okt 2023 19:02 WIB",https://travel.detik.com/travel-news/d-6989697/jurus-injourney-genjot-destinasi-wisata-super-prioritas-di-mandalika,Olahraga
"Hari Tulang dan Sendi Sedunia 19 Oktober, Tujuan dan Faktanya","Ditetapkan pada 2012, tanggal 19 Oktober diperingati sebagai Hari Tulang dan Sendi Sedunia (World Pediatric Bones and Joint Day). Simak tujuan dan faktanya.","detikJabarRabu, 18 Okt 2023 17:00 WIB",https://www.detik.com/jabar/berita/d-6988405/hari-tulang-dan-sendi-sedunia-19-oktober-tujuan-dan-faktanya,Olahraga
Gejala Skoliosis Ringan dan Cara Mengatasinya,Skoliosis ringan adalah kelainan tulang belakang yang sering terjadi pada anak-anak dan tidak disadari. Seperti apa gejala dan cara mengatasinya?,"detikHealthRabu, 18 Okt 2023 16:45 WIB",https://health.detik.com/berita-detikhealth/d-6989248/gejala-skoliosis-ringan-dan-cara-mengatasinya,Olahraga
Relokasi 3 SD di Pandeglang Terdampak Proyek Tol Serang-Panimbang Terkendala,Pemkab Pandeglang terbentur kendala relokasi 3 dari 4 sekolah yang terdampak pembangunan Tol Serang-Panimbang.,"detikNewsRabu, 18 Okt 2023 16:02 WIB",https://news.detik.com/berita/d-6989141/relokasi-3-sd-di-pandeglang-terdampak-proyek-tol-serang-panimbang-terkendala,Olahraga
"Asian Para Games 2023: Andalkan Nomor Sprint, Atletik RI Incar 4 Emas",Tim para-atletik Indonesia memasang target empat medali emas di Asian Para Games 2023. Nomor-nomor sprint masih menjadi andalan.,"detikSportRabu, 18 Okt 2023 15:25 WIB",https://sport.detik.com/sport-lain/d-6988978/asian-para-games-2023-andalkan-nomor-sprint-atletik-ri-incar-4-emas,Olahraga
Partai Pandu Bangsa Dukung Prabowo di Pilpres 2024,Partai Pandu Bangsa menyatakan dukungannya kepada Ketua Umum Partai Gerindra Prabowo Subianto sebagai calon presiden (capres) di Pilpres 2024.,"detikNewsRabu, 18 Okt 2023 15:22 WIB",https://news.detik.com/pemilu/d-6989043/partai-pandu-bangsa-dukung-prabowo-di-pilpres-2024,Olahraga
Bos Ducati soal Bagnaia vs Martin: Sama-sama Dibayar untuk Menang,Direktur Olahraga Ducati Paolo Ciabatti mengungkapkan bahwa Ducati tidak memihak siapa yang bakal juara.,"detikOtoRabu, 18 Okt 2023 15:13 WIB",https://oto.detik.com/otosport/d-6989007/bos-ducati-soal-bagnaia-vs-martin-sama-sama-dibayar-untuk-menang,Olahraga
Sprinter Saptoyogo Maksimalkan Latihan Jelang Asian Para Games 2023,Atlet para atletik Saptoyogo terus memaksimalkan latihan jelang perlombaan di Asian Para Games 2023. Hal ini penting ia lakukan demi mewujudkan target dua emas.,"detikSportRabu, 18 Okt 2023 14:56 WIB",https://sport.detik.com/sport-lain/d-6988933/sprinter-saptoyogo-maksimalkan-latihan-jelang-asian-para-games-2023,Olahraga
"Liga Softball Indonesia 2023 Hadir Pekan Ini, Diramaikan Atlet Asing","Liga Softball Indonesia (LSI) 2023 akan hadir di GBK pada akhir pekan ini. Ajang ini tak hanya diramaikan atlet lokal, tapi pemain sofbol dari berbagai negara.","detikSportRabu, 18 Okt 2023 14:34 WIB",https://sport.detik.com/sport-lain/d-6988901/liga-softball-indonesia-2023-hadir-pekan-ini-diramaikan-atlet-asing,Olahraga
"Pemkab Badung Gelontorkan Bantuan Rp 105,35 Miliar ke Klungkung","Pemkab Badung menggelontorkan BKK untuk Pemkab Klungkung sebesar Rp 105,35 miliar.","detikBaliRabu, 18 Okt 2023 14:17 WIB",https://www.detik.com/bali/berita/d-6988853/pemkab-badung-gelontorkan-bantuan-rp-105-35-miliar-ke-klungkung,Olahraga
Boccia Indonesia Genjot Latihan Demi Medali Asian Para Games,Atlet-atlet Indonesia dari cabor boccia terus menggenjot latihan menjelang pertandingan Asian Para Games 2023. Salah satunya adaptasi venue pertandingan.,"detikSportRabu, 18 Okt 2023 13:17 WIB",https://sport.detik.com/sport-lain/d-6988664/boccia-indonesia-genjot-latihan-demi-medali-asian-para-games,Olahraga
Loris Capirossi Masih Suka Ngebut: Dibanding Pecco Cuma Beda 3 Detik,"Legenda MotoGP Loris Capirossi masih aktif kebut-kebutan, baik dengan mobil maupun motor. Meski sudah berumur 50 tahun, Loris masih bisa ngebut.","detikOtoRabu, 18 Okt 2023 12:39 WIB",https://oto.detik.com/profil/d-6988601/loris-capirossi-masih-suka-ngebut-dibanding-pecco-cuma-beda-3-detik,Olahraga
"Perangi Polusi Plastik, Uni Eropa Larang Mikroplastik Dalam Produk Konsumen","Komisi Eropa menetapkan serangkaian langkah luas untuk memerangi polusi mikroplastik. Apa saja isi peraturan baru ini, kapan mulai berlaku?","detikNewsRabu, 18 Okt 2023 12:17 WIB",https://news.detik.com/dw/d-6988552/perangi-polusi-plastik-uni-eropa-larang-mikroplastik-dalam-produk-konsumen,Olahraga
"Renang Indonesia Target Lima Medali di Asian Para Games, Satunya Emas","Kontingen Indonesia menargetkan lima medali dari cabor renang di Asian Para Games 2023 Hangzhou, China. Salah satu kepingan itu berharap berwarna emas.","detikSportRabu, 18 Okt 2023 11:30 WIB",https://sport.detik.com/sport-lain/d-6988420/renang-indonesia-target-lima-medali-di-asian-para-games-satunya-emas,Olahraga
Barcelona Mau Perpanjang Kontrak Frenkie de Jong,"Barcelona memang lagi krisis keuangan. Tapi, Los Cules enggan kehilangan Frenkie de Jong dan siap memperpanjang kontraknya.","SepakbolaRabu, 18 Okt 2023 11:20 WIB",https://sport.detik.com/sepakbola/liga-spanyol/d-6988177/barcelona-mau-perpanjang-kontrak-frenkie-de-jong,Olahraga
"7 Spot Wisata Terbaik di Pulau Seribu, Tertarik Berkunjung?","Kepulauan Seribu terdiri dari banyak pulau yang dapat dikunjungi traveler, dan beberapa di antaranya menjadi spot wisata favorit. Ada apa saja?","detikTravelRabu, 18 Okt 2023 11:05 WIB",https://travel.detik.com/domestic-destination/d-6988144/7-spot-wisata-terbaik-di-pulau-seribu-tertarik-berkunjung,Olahraga
Desy Ratnasari Ungkap 5 Resep Awet Muda Jelang Usia 50: Ada Hindari Tepung,Desy Ratnasari yang akan berulang tahun ke-50 pada Desember 2023 ini terlihat awet muda. Berikut lima resep awet muda pelantun Tenda Biru itu.,"WolipopRabu, 18 Okt 2023 10:45 WIB",https://wolipop.detik.com/beauty-hacks/d-6988268/desy-ratnasari-ungkap-5-resep-awet-muda-jelang-usia-50-ada-hindari-tepung,Olahraga
Trent Alexander-Arnold Jadi 'Pemilik' Tim F1,Trent Alexander-Arnold mulai merambah olahraga lain di luar sepakbola. Bek Liverpool itu resmi jadi salah satu pemilik tim F1 Alpine.,"SepakbolaRabu, 18 Okt 2023 09:40 WIB",https://sport.detik.com/sepakbola/gila-bola/d-6988011/trent-alexander-arnold-jadi-pemilik-tim-f1,Olahraga
"Gatal Menahun di Selangkangan dan Testis, Penyebabnya Apa Ya Dok?","Gatal di area selangkangan biasanya disebabkan banyak hal, seperti infeksi hingga alergi. Jika rasa gatal muncul selama bertahun-tahun, apa penyebabnya Dok?","detikHealthRabu, 18 Okt 2023 09:18 WIB",https://health.detik.com/konsultasi/d-6988123/gatal-menahun-di-selangkangan-dan-testis-penyebabnya-apa-ya-dok,Olahraga
"Usia 50 Tahun Masih Suka Kebut-kebutan, Capirossi Takut kalau Anak Main Motor","Loris Capirossi menjadi salah satu legenda hidup MotoGP. Hingga kini di usianya yang ke-50 tahun, Loris masih suka kebut-kebutan.","detikOtoRabu, 18 Okt 2023 07:43 WIB",https://oto.detik.com/otosport/d-6988013/usia-50-tahun-masih-suka-kebut-kebutan-capirossi-takut-kalau-anak-main-motor,Olahraga
"Duh! Ronaldo Langgar Pasal Zina di Iran, Terancam Hukuman Cambuk 99 Kali",Cristiano Ronaldo disebut telah melanggar aturan zina di Iran karena mencium seorang pelukis wanita. CR7 terancam hukuman cambuk sebanyak 99 kali.,"detikBaliRabu, 18 Okt 2023 07:35 WIB",https://www.detik.com/bali/sepakbola/d-6988009/duh-ronaldo-langgar-pasal-zina-di-iran-terancam-hukuman-cambuk-99-kali,Olahraga
"Masih Cekak, Barcelona Mungkin Tak Belanja di Januari",Barcelona kemungkinan besar tidak akan belanja pemain di bursa transfer Januari. Sebab kondisi keuangan klub masih mengkhawatirkan.,"SepakbolaRabu, 18 Okt 2023 06:30 WIB",https://sport.detik.com/sepakbola/liga-spanyol/d-6987922/masih-cekak-barcelona-mungkin-tak-belanja-di-januari,Olahraga
"Sir Jim Ratcliffe Datang, Memangnya Bakal Pengaruh Banyak ke MU?",Manchester United batal dijual secara penuh dan cuma akan melepas 25% saham ke Sir Jim Ratcliffe. Porsi kecil kepemilikan itu diragukan bisa berpengaruh banyak.,"SepakbolaRabu, 18 Okt 2023 05:00 WIB",https://sport.detik.com/sepakbola/liga-inggris/d-6987920/sir-jim-ratcliffe-datang-memangnya-bakal-pengaruh-banyak-ke-mu,Olahraga
Triathlon Indonesia Cari Ketum Baru,"Pengurus Pusat Federasi Triathlon Indonesia (PP FTI) mencari ketua umum baru untuk menggantikan Joko Warsito, yang habis masa jabatannya di tahun 2023.","detikSportRabu, 18 Okt 2023 00:25 WIB",https://sport.detik.com/sport-lain/d-6987889/triathlon-indonesia-cari-ketum-baru,Olahraga
"Hidup Lagi Capek-capeknya, eh Ada Museum Patah Hati di Bandung","Patah hati tidak selamanya harus sedih. Kini, patah hati bahkan ada museumnya di Bandung. Seperti apa ya?","detikTravelSelasa, 17 Okt 2023 23:05 WIB",https://travel.detik.com/domestic-destination/d-6987599/hidup-lagi-capek-capeknya-eh-ada-museum-patah-hati-di-bandung,Olahraga
Koalisi Sipil Lapor Ombudsman soal Dugaan BUMN Pasok Senjata ke Junta Myanmar,Audiensi itu terkait adanya dugaan BUMN pertahanan Indonesia memasok senjata ke Junta Militer Myanmar,"detikNewsSelasa, 17 Okt 2023 22:27 WIB",https://news.detik.com/berita/d-6987830/koalisi-sipil-lapor-ombudsman-soal-dugaan-bumn-pasok-senjata-ke-junta-myanmar,Olahraga
"Pengumuman Hasil Seleksi Administrasi CPNS dan PPPK 2023, Cek Sekarang!",Cek link pengumuman hasil seleksi administrasi Calon Pegawai Sipil Negara (CPNS) dan Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) 2023.,"detikBaliSelasa, 17 Okt 2023 22:23 WIB",https://www.detik.com/bali/berita/d-6987536/pengumuman-hasil-seleksi-administrasi-cpns-dan-pppk-2023-cek-sekarang,Olahraga
"Keberatan Angkut 27 Pesumo, Maskapai Gercep Cari Pesawat Tambahan",Maskapai Jepang menambah pesawat setelah mengetahui membawa 27 pesumo yang beratnya rata-rata mencapai 120 kg per orang.,"detikTravelSelasa, 17 Okt 2023 22:05 WIB",https://travel.detik.com/travel-news/d-6987611/keberatan-angkut-27-pesumo-maskapai-gercep-cari-pesawat-tambahan,Olahraga
Gelandang Juventus Ngaku 'Diracuni' Sandro Tonali untuk Judi Bola,Gelandang muda Juventus Nicolo Fagioli tengah tersandung kasus judi bola di platform ilegal. Dia mengaku 'diracuni' oleh Sandro Tonali.,"detikJabarSelasa, 17 Okt 2023 21:15 WIB",https://www.detik.com/jabar/sepakbola/d-6987229/gelandang-juventus-ngaku-diracuni-sandro-tonali-untuk-judi-bola,Olahraga
"Usai Haornas, Kemenpora Kembali Kolaborasi di HSP ke-95","Kemenpora terus aktif dalam kemajuan olahraga dan kepemudaan. Setelah sukses di Haornas 2023, Kemenpora berkolaborasi untuk memeriahkan Hari Sumpah Pemuda.","detikSportSelasa, 17 Okt 2023 19:48 WIB",https://sport.detik.com/g-sport/d-6987712/usai-haornas-kemenpora-kembali-kolaborasi-di-hsp-ke-95,Olahraga
Chicco Jerikho Belajar Hidup Sehat Usai Sakit hingga Tubuhnya Tak Berdaya,Chicco Jerikho kini nggak malas berbagi ilmu soal kesehatan dan olahraga karena dianggap sangat penting bagi banyak orang.,"detikHotSelasa, 17 Okt 2023 19:04 WIB",https://hot.detik.com/celeb/d-6986654/chicco-jerikho-belajar-hidup-sehat-usai-sakit-hingga-tubuhnya-tak-berdaya,Olahraga
"Wanita Bandung Idap Skoliosis 70 Derajat, Sempat Diterapi 'Kretek-kretek'",Viral seorang wanita di Bandung yang tengah berjuang melawan skoliosis parah. Wanita bernama Gitarani itu mengaku sempat diterapi 'kretek-kretek'.,"detikHealthSelasa, 17 Okt 2023 19:00 WIB",https://health.detik.com/true-story/d-6987533/wanita-bandung-idap-skoliosis-70-derajat-sempat-diterapi-kretek-kretek,Olahraga
"Ya Ampun! Lari-lari Ambi di Bandara Jadi Tren, Bikin Takut Penumpang Lain",Penumpang ini khawatir duduk di sebelah seorang penumpang lain yang bertingkah tidak biasa. Si penumpang aneh itu lari-lari sampai keringatan sebelum boarding.,"detikTravelSelasa, 17 Okt 2023 18:37 WIB",https://travel.detik.com/travel-news/d-6987297/ya-ampun-lari-lari-ambi-di-bandara-jadi-tren-bikin-takut-penumpang-lain,Olahraga
"Celana Travis Kelce Jadi Sorotan, Disebut Mirip Gorden Rumah Taylor Swift","Sejak menjalin hubungan asmara dengan Taylor Swift, sosok Travis Kelce seolah tiada hentinya disorot. Gaya busananya pun jadi bahan perbincangan Swifties.","WolipopSelasa, 17 Okt 2023 18:30 WIB",https://wolipop.detik.com/entertainment-news/d-6987392/celana-travis-kelce-jadi-sorotan-disebut-mirip-gorden-rumah-taylor-swift,Olahraga
Liga Ayo Antarpelajar Digelar di 4 Kota,Liga Ayo tingkat pelajar Sekolah Menengah Atas (SMA) segera hadir. Kompetisi sepakbola ini berlangsung di empat kota.,"SepakbolaSelasa, 17 Okt 2023 18:10 WIB",https://sport.detik.com/sepakbola/gila-bola/d-6987638/liga-ayo-antarpelajar-digelar-di-4-kota,Olahraga
Heru Apresiasi 604 Kontingen DKI Peraih Juara Umum di PopNas 2023,"Pj Gubernur DKI Heru Budi memberi penghargaan kepada atlet, pelatih, dan asisten pelatih yang meraih medali di PopNas XVI/2023.","detikNewsSelasa, 17 Okt 2023 17:23 WIB",https://news.detik.com/berita/d-6987231/heru-apresiasi-604-kontingen-dki-peraih-juara-umum-di-popnas-2023,Olahraga
Alasan di Balik Tangisan Di Giannantonio di Mandalika,Rider Gresini Racing Fabio Di Giannantonio menangis usai finis keempat di Pertamina Grand Prix of Indonesia. Italiano itu mengungkap alasan menitikan air mata.,"detikSportSelasa, 17 Okt 2023 17:15 WIB",https://sport.detik.com/moto-gp/d-6987162/alasan-di-balik-tangisan-di-giannantonio-di-mandalika,Olahraga
